first_publish_year,edition_count,subject_count,has_cover,is_available_online,genre,avg_rating,ratings_count,page_count,review_length,price_usd,book_age,has_rating,review_density,is_popular,price_category,price_cat_encoded,genre_encoded
1902.0,1.0,0.20481927710843373,1,1,fiction,0.875,0.046511627906976744,0.5980000000000001,0.453125,0.17131474103585656,0.41000000000000003,1,0.12291544763019306,1,Budget,0,12
1899.0,1.0,0.5903614457831325,1,1,fiction,0.75,0.023255813953488372,0.328,0.1953125,0.13413014608233728,0.42000000000000004,1,0.12909596255119954,1,Budget,0,12
1859.0,1.0,0.7710843373493976,1,1,fiction,0.7625,0.15503875968992248,0.52,0.12890625,0.1553784860557769,0.5533333333333333,1,0.05723376243417204,1,Budget,0,12
1945.0,1.0,0.5662650602409639,1,1,fiction,0.7876106194690264,1.0,0.6739999999999999,1.0,0.19034971226206285,0.26666666666666666,1,0.2261190754827384,1,Budget,0,12
1842.0,1.0,0.8072289156626506,1,1,fiction,0.8214285714285714,0.43410852713178294,0.36800000000000005,1.0,0.25984949092518816,0.61,1,0.39065242832065533,1,Budget,0,12
1846.0,1.0,0.0963855421686747,1,1,fiction,1.0,0.015503875968992248,0.408,0.58984375,0.26737494466578127,0.5966666666666667,1,0.22834991222937384,1,Budget,0,12
1609.0,1.0,1.0000000000000002,1,1,fiction,0.7916666666666667,0.09302325581395349,0.47200000000000003,0.51953125,0.11598052235502435,1.0,1,0.17894236395552954,1,Budget,0,12
1922.0,1.0,0.10843373493975904,1,1,fiction,0.75,0.13953488372093023,0.414,0.46484375,0.20540061974324922,0.3433333333333334,1,0.1858177296664716,1,Budget,0,12
1626.0,1.0,0.5662650602409639,1,1,fiction,0.7677304964539007,1.0,0.314,0.8359375,0.18857901726427626,1.0,1,0.3785108250438853,1,Budget,0,12
1864.0,1.0,0.7228915662650602,1,1,fiction,0.8092105263157894,0.2945736434108527,0.47000000000000003,0.7890625,0.15405046480743692,0.5366666666666667,1,0.2576067875950848,1,Budget,0,12
1855.0,1.0,1.0000000000000002,1,1,fiction,0.66,0.1937984496124031,0.36200000000000004,0.42578125,0.13590084108012393,0.5666666666666667,1,0.1966427735517846,1,Budget,0,12
1908.0,1.0,0.3373493975903615,1,1,fiction,0.7222222222222222,0.06976744186046512,0.508,0.5859375,0.17441345728198318,0.39,1,0.18413545933294323,1,Budget,0,12
1910.0,1.0,0.28915662650602414,1,1,fiction,0.6666666666666666,0.046511627906976744,0.37400000000000005,0.39453125,0.2819831783975211,0.38333333333333336,1,0.1802954944411937,1,Budget,0,12
1800.0,0.9987357774968406,0.3975903614457832,1,1,fiction,0.7564102564102564,0.3023255813953488,0.6120000000000001,0.9453125,0.17220008853474986,0.75,1,0.23621269748390872,1,Budget,0,12
1800.0,0.9908343868520871,0.7831325301204819,1,1,fiction,0.7,0.03875968992248062,0.38800000000000007,0.60546875,0.2067286409915892,0.75,1,0.2439657694558221,1,Budget,0,12
1915.0,0.9892541087231365,0.3373493975903615,1,1,fiction,0.7,0.07751937984496124,0.432,0.71875,0.23948649845064193,0.3666666666666667,1,0.25625365710942066,1,Budget,0,12
1800.0,0.9892541087231365,0.6144578313253012,1,1,fiction,0.65,0.03875968992248062,0.542,0.34375,0.1792828685258964,0.75,1,0.10927442949093037,1,Budget,0,12
1908.0,0.981352718078383,0.21686746987951808,1,1,fiction,0.675,0.07751937984496124,0.34400000000000003,0.6796875,0.28685258964143434,0.39,1,0.2968475716793446,1,Budget,0,12
1847.0,0.9718710493046788,0.32530120481927716,1,1,fiction,0.7857142857142858,0.10852713178294573,0.48400000000000004,0.42578125,0.28508189464364764,0.5933333333333334,1,0.14796664716208308,1,Budget,0,12
1913.0,0.9671302149178267,0.7469879518072289,1,1,fiction,0.7083333333333334,0.09302325581395349,0.5880000000000001,0.50390625,0.1593625498007968,0.37333333333333335,1,0.1378364540667057,1,Budget,0,12
1914.0,0.965549936788876,1.0000000000000002,1,1,fiction,0.59375,0.12403100775193798,0.308,0.8125,0.20274457724656927,0.37000000000000005,1,0.37499999999999994,1,Budget,0,12
1887.0,0.9639696586599253,0.4939759036144579,1,1,fiction,0.8999999999999999,0.03875968992248062,0.48000000000000004,0.25390625,0.16821602478972994,0.46,1,0.10038765359859568,1,Budget,0,12
1111.0,0.9608091024020239,0.6024096385542168,1,1,fiction,0.6666666666666666,0.023255813953488372,0.48800000000000004,0.4921875,0.16511730854360337,1.0,1,0.165337916910474,1,Budget,0,12
1925.0,0.9465865992414676,0.2530120481927711,1,1,fiction,0.5454545454545454,0.08527131782945736,0.538,0.5625,0.12129260734838423,0.33333333333333337,1,0.16749561146869513,0,Budget,0,12
